,buy,maint,doors,persons,lug_boot,safety,cls
465,0.3,0.0,0.3,0.0,1.0,0.0,0.0
466,0.3,0.0,0.3,0.0,1.0,0.5,0.0
467,0.3,0.0,0.3,0.0,1.0,1.0,0.0
468,0.3,0.0,0.3,0.5,0.0,0.0,0.0
469,0.3,0.0,0.3,0.5,0.0,0.5,0.0
470,0.3,0.0,0.3,0.5,0.0,1.0,0.0
471,0.3,0.0,0.3,0.5,0.5,0.0,0.0
472,0.3,0.0,0.3,0.5,0.5,0.5,0.0
473,0.3,0.0,0.3,0.5,0.5,1.0,0.0
474,0.3,0.0,0.3,0.5,1.0,0.0,0.0
475,0.3,0.0,0.3,0.5,1.0,0.5,0.0
476,0.3,0.0,0.3,0.5,1.0,1.0,0.0
477,0.3,0.0,0.3,1.0,0.0,0.0,0.0
478,0.3,0.0,0.3,1.0,0.0,0.5,0.0
479,0.3,0.0,0.3,1.0,0.0,1.0,0.0
480,0.3,0.0,0.3,1.0,0.5,0.0,0.0
481,0.3,0.0,0.3,1.0,0.5,0.5,0.0
482,0.3,0.0,0.3,1.0,0.5,1.0,0.0
483,0.3,0.0,0.3,1.0,1.0,0.0,0.0
484,0.3,0.0,0.3,1.0,1.0,0.5,0.0
485,0.3,0.0,0.3,1.0,1.0,1.0,0.0
486,0.3,0.0,0.6,0.0,0.0,0.0,0.0
487,0.3,0.0,0.6,0.0,0.0,0.5,0.0
488,0.3,0.0,0.6,0.0,0.0,1.0,0.0
489,0.3,0.0,0.6,0.0,0.5,0.0,0.0
490,0.3,0.0,0.6,0.0,0.5,0.5,0.0
491,0.3,0.0,0.6,0.0,0.5,1.0,0.0
492,0.3,0.0,0.6,0.0,1.0,0.0,0.0
493,0.3,0.0,0.6,0.0,1.0,0.5,0.0
494,0.3,0.0,0.6,0.0,1.0,1.0,0.0
495,0.3,0.0,0.6,0.5,0.0,0.0,0.0
496,0.3,0.0,0.6,0.5,0.0,0.5,0.0
497,0.3,0.0,0.6,0.5,0.0,1.0,0.0
498,0.3,0.0,0.6,0.5,0.5,0.0,0.0
499,0.3,0.0,0.6,0.5,0.5,0.5,0.0
500,0.3,0.0,0.6,0.5,0.5,1.0,0.0
501,0.3,0.0,0.6,0.5,1.0,0.0,0.0
502,0.3,0.0,0.6,0.5,1.0,0.5,0.0
503,0.3,0.0,0.6,0.5,1.0,1.0,0.0
504,0.3,0.0,0.6,1.0,0.0,0.0,0.0
505,0.3,0.0,0.6,1.0,0.0,0.5,0.0
506,0.3,0.0,0.6,1.0,0.0,1.0,0.0
507,0.3,0.0,0.6,1.0,0.5,0.0,0.0
508,0.3,0.0,0.6,1.0,0.5,0.5,0.0
509,0.3,0.0,0.6,1.0,0.5,1.0,0.0
510,0.3,0.0,0.6,1.0,1.0,0.0,0.0
511,0.3,0.0,0.6,1.0,1.0,0.5,0.0
512,0.3,0.0,0.6,1.0,1.0,1.0,0.0
513,0.3,0.0,0.9,0.0,0.0,0.0,0.0
514,0.3,0.0,0.9,0.0,0.0,0.5,0.0
515,0.3,0.0,0.9,0.0,0.0,1.0,0.0
516,0.3,0.0,0.9,0.0,0.5,0.0,0.0
517,0.3,0.0,0.9,0.0,0.5,0.5,0.0
518,0.3,0.0,0.9,0.0,0.5,1.0,0.0
519,0.3,0.0,0.9,0.0,1.0,0.0,0.0
520,0.3,0.0,0.9,0.0,1.0,0.5,0.0
521,0.3,0.0,0.9,0.0,1.0,1.0,0.0
522,0.3,0.0,0.9,0.5,0.0,0.0,0.0
523,0.3,0.0,0.9,0.5,0.0,0.5,0.0
524,0.3,0.0,0.9,0.5,0.0,1.0,0.0
525,0.3,0.0,0.9,0.5,0.5,0.0,0.0
526,0.3,0.0,0.9,0.5,0.5,0.5,0.0
527,0.3,0.0,0.9,0.5,0.5,1.0,0.0
528,0.3,0.0,0.9,0.5,1.0,0.0,0.0
529,0.3,0.0,0.9,0.5,1.0,0.5,0.0
530,0.3,0.0,0.9,0.5,1.0,1.0,0.0
531,0.3,0.0,0.9,1.0,0.0,0.0,0.0
532,0.3,0.0,0.9,1.0,0.0,0.5,0.0
533,0.3,0.0,0.9,1.0,0.0,1.0,0.0
534,0.3,0.0,0.9,1.0,0.5,0.0,0.0
535,0.3,0.0,0.9,1.0,0.5,0.5,0.0
536,0.3,0.0,0.9,1.0,0.5,1.0,0.0
537,0.3,0.0,0.9,1.0,1.0,0.0,0.0
538,0.3,0.0,0.9,1.0,1.0,0.5,0.0
539,0.3,0.0,0.9,1.0,1.0,1.0,0.0
540,0.3,0.3,0.0,0.0,0.0,0.0,0.0
541,0.3,0.3,0.0,0.0,0.0,0.5,0.0
542,0.3,0.3,0.0,0.0,0.0,1.0,0.0
543,0.3,0.3,0.0,0.0,0.5,0.0,0.0
544,0.3,0.3,0.0,0.0,0.5,0.5,0.0
545,0.3,0.3,0.0,0.0,0.5,1.0,0.0
546,0.3,0.3,0.0,0.0,1.0,0.0,0.0
547,0.3,0.3,0.0,0.0,1.0,0.5,0.0
548,0.3,0.3,0.0,0.0,1.0,1.0,0.0
549,0.3,0.3,0.0,0.5,0.0,0.0,0.0
550,0.3,0.3,0.0,0.5,0.0,0.5,0.0
551,0.3,0.3,0.0,0.5,0.0,1.0,0.3
552,0.3,0.3,0.0,0.5,0.5,0.0,0.0
553,0.3,0.3,0.0,0.5,0.5,0.5,0.0
554,0.3,0.3,0.0,0.5,0.5,1.0,0.3
555,0.3,0.3,0.0,0.5,1.0,0.0,0.0
556,0.3,0.3,0.0,0.5,1.0,0.5,0.3
557,0.3,0.3,0.0,0.5,1.0,1.0,0.3
558,0.3,0.3,0.0,1.0,0.0,0.0,0.0
559,0.3,0.3,0.0,1.0,0.0,0.5,0.0
560,0.3,0.3,0.0,1.0,0.0,1.0,0.0
561,0.3,0.3,0.0,1.0,0.5,0.0,0.0
562,0.3,0.3,0.0,1.0,0.5,0.5,0.0
563,0.3,0.3,0.0,1.0,0.5,1.0,0.3
564,0.3,0.3,0.0,1.0,1.0,0.0,0.0
565,0.3,0.3,0.0,1.0,1.0,0.5,0.3
566,0.3,0.3,0.0,1.0,1.0,1.0,0.3
567,0.3,0.3,0.3,0.0,0.0,0.0,0.0
568,0.3,0.3,0.3,0.0,0.0,0.5,0.0
569,0.3,0.3,0.3,0.0,0.0,1.0,0.0
570,0.3,0.3,0.3,0.0,0.5,0.0,0.0
571,0.3,0.3,0.3,0.0,0.5,0.5,0.0
572,0.3,0.3,0.3,0.0,0.5,1.0,0.0
573,0.3,0.3,0.3,0.0,1.0,0.0,0.0
574,0.3,0.3,0.3,0.0,1.0,0.5,0.0
575,0.3,0.3,0.3,0.0,1.0,1.0,0.0
576,0.3,0.3,0.3,0.5,0.0,0.0,0.0
577,0.3,0.3,0.3,0.5,0.0,0.5,0.0
578,0.3,0.3,0.3,0.5,0.0,1.0,0.3
579,0.3,0.3,0.3,0.5,0.5,0.0,0.0
580,0.3,0.3,0.3,0.5,0.5,0.5,0.0
581,0.3,0.3,0.3,0.5,0.5,1.0,0.3
582,0.3,0.3,0.3,0.5,1.0,0.0,0.0
583,0.3,0.3,0.3,0.5,1.0,0.5,0.3
584,0.3,0.3,0.3,0.5,1.0,1.0,0.3
585,0.3,0.3,0.3,1.0,0.0,0.0,0.0
586,0.3,0.3,0.3,1.0,0.0,0.5,0.0
587,0.3,0.3,0.3,1.0,0.0,1.0,0.3
588,0.3,0.3,0.3,1.0,0.5,0.0,0.0
589,0.3,0.3,0.3,1.0,0.5,0.5,0.3
590,0.3,0.3,0.3,1.0,0.5,1.0,0.3
591,0.3,0.3,0.3,1.0,1.0,0.0,0.0
592,0.3,0.3,0.3,1.0,1.0,0.5,0.3
593,0.3,0.3,0.3,1.0,1.0,1.0,0.3
594,0.3,0.3,0.6,0.0,0.0,0.0,0.0
595,0.3,0.3,0.6,0.0,0.0,0.5,0.0
596,0.3,0.3,0.6,0.0,0.0,1.0,0.0
597,0.3,0.3,0.6,0.0,0.5,0.0,0.0
598,0.3,0.3,0.6,0.0,0.5,0.5,0.0
599,0.3,0.3,0.6,0.0,0.5,1.0,0.0
600,0.3,0.3,0.6,0.0,1.0,0.0,0.0
601,0.3,0.3,0.6,0.0,1.0,0.5,0.0
602,0.3,0.3,0.6,0.0,1.0,1.0,0.0
603,0.3,0.3,0.6,0.5,0.0,0.0,0.0
604,0.3,0.3,0.6,0.5,0.0,0.5,0.0
605,0.3,0.3,0.6,0.5,0.0,1.0,0.3
606,0.3,0.3,0.6,0.5,0.5,0.0,0.0
607,0.3,0.3,0.6,0.5,0.5,0.5,0.3
608,0.3,0.3,0.6,0.5,0.5,1.0,0.3
609,0.3,0.3,0.6,0.5,1.0,0.0,0.0
610,0.3,0.3,0.6,0.5,1.0,0.5,0.3
611,0.3,0.3,0.6,0.5,1.0,1.0,0.3
612,0.3,0.3,0.6,1.0,0.0,0.0,0.0
613,0.3,0.3,0.6,1.0,0.0,0.5,0.0
614,0.3,0.3,0.6,1.0,0.0,1.0,0.3
615,0.3,0.3,0.6,1.0,0.5,0.0,0.0
616,0.3,0.3,0.6,1.0,0.5,0.5,0.3
617,0.3,0.3,0.6,1.0,0.5,1.0,0.3
618,0.3,0.3,0.6,1.0,1.0,0.0,0.0
619,0.3,0.3,0.6,1.0,1.0,0.5,0.3
620,0.3,0.3,0.6,1.0,1.0,1.0,0.3
621,0.3,0.3,0.9,0.0,0.0,0.0,0.0
622,0.3,0.3,0.9,0.0,0.0,0.5,0.0
623,0.3,0.3,0.9,0.0,0.0,1.0,0.0
624,0.3,0.3,0.9,0.0,0.5,0.0,0.0
625,0.3,0.3,0.9,0.0,0.5,0.5,0.0
626,0.3,0.3,0.9,0.0,0.5,1.0,0.0
627,0.3,0.3,0.9,0.0,1.0,0.0,0.0
628,0.3,0.3,0.9,0.0,1.0,0.5,0.0
629,0.3,0.3,0.9,0.0,1.0,1.0,0.0
630,0.3,0.3,0.9,0.5,0.0,0.0,0.0
631,0.3,0.3,0.9,0.5,0.0,0.5,0.0
632,0.3,0.3,0.9,0.5,0.0,1.0,0.3
633,0.3,0.3,0.9,0.5,0.5,0.0,0.0
634,0.3,0.3,0.9,0.5,0.5,0.5,0.3
635,0.3,0.3,0.9,0.5,0.5,1.0,0.3
636,0.3,0.3,0.9,0.5,1.0,0.0,0.0
637,0.3,0.3,0.9,0.5,1.0,0.5,0.3
638,0.3,0.3,0.9,0.5,1.0,1.0,0.3
639,0.3,0.3,0.9,1.0,0.0,0.0,0.0
640,0.3,0.3,0.9,1.0,0.0,0.5,0.0
641,0.3,0.3,0.9,1.0,0.0,1.0,0.3
642,0.3,0.3,0.9,1.0,0.5,0.0,0.0
643,0.3,0.3,0.9,1.0,0.5,0.5,0.3
644,0.3,0.3,0.9,1.0,0.5,1.0,0.3
645,0.3,0.3,0.9,1.0,1.0,0.0,0.0
646,0.3,0.3,0.9,1.0,1.0,0.5,0.3
647,0.3,0.3,0.9,1.0,1.0,1.0,0.3
648,0.3,0.6,0.0,0.0,0.0,0.0,0.0
649,0.3,0.6,0.0,0.0,0.0,0.5,0.0
650,0.3,0.6,0.0,0.0,0.0,1.0,0.0
651,0.3,0.6,0.0,0.0,0.5,0.0,0.0
652,0.3,0.6,0.0,0.0,0.5,0.5,0.0
653,0.3,0.6,0.0,0.0,0.5,1.0,0.0
654,0.3,0.6,0.0,0.0,1.0,0.0,0.0
655,0.3,0.6,0.0,0.0,1.0,0.5,0.0
656,0.3,0.6,0.0,0.0,1.0,1.0,0.0
657,0.3,0.6,0.0,0.5,0.0,0.0,0.0
658,0.3,0.6,0.0,0.5,0.0,0.5,0.0
659,0.3,0.6,0.0,0.5,0.0,1.0,0.3
660,0.3,0.6,0.0,0.5,0.5,0.0,0.0
661,0.3,0.6,0.0,0.5,0.5,0.5,0.0
662,0.3,0.6,0.0,0.5,0.5,1.0,0.3
663,0.3,0.6,0.0,0.5,1.0,0.0,0.0
664,0.3,0.6,0.0,0.5,1.0,0.5,0.3
665,0.3,0.6,0.0,0.5,1.0,1.0,0.3
666,0.3,0.6,0.0,1.0,0.0,0.0,0.0
667,0.3,0.6,0.0,1.0,0.0,0.5,0.0
668,0.3,0.6,0.0,1.0,0.0,1.0,0.0
669,0.3,0.6,0.0,1.0,0.5,0.0,0.0
670,0.3,0.6,0.0,1.0,0.5,0.5,0.0
671,0.3,0.6,0.0,1.0,0.5,1.0,0.3
672,0.3,0.6,0.0,1.0,1.0,0.0,0.0
673,0.3,0.6,0.0,1.0,1.0,0.5,0.3
674,0.3,0.6,0.0,1.0,1.0,1.0,0.3
675,0.3,0.6,0.3,0.0,0.0,0.0,0.0
676,0.3,0.6,0.3,0.0,0.0,0.5,0.0
677,0.3,0.6,0.3,0.0,0.0,1.0,0.0
678,0.3,0.6,0.3,0.0,0.5,0.0,0.0
679,0.3,0.6,0.3,0.0,0.5,0.5,0.0
680,0.3,0.6,0.3,0.0,0.5,1.0,0.0
681,0.3,0.6,0.3,0.0,1.0,0.0,0.0
682,0.3,0.6,0.3,0.0,1.0,0.5,0.0
683,0.3,0.6,0.3,0.0,1.0,1.0,0.0
684,0.3,0.6,0.3,0.5,0.0,0.0,0.0
685,0.3,0.6,0.3,0.5,0.0,0.5,0.0
686,0.3,0.6,0.3,0.5,0.0,1.0,0.3
687,0.3,0.6,0.3,0.5,0.5,0.0,0.0
688,0.3,0.6,0.3,0.5,0.5,0.5,0.0
689,0.3,0.6,0.3,0.5,0.5,1.0,0.3
690,0.3,0.6,0.3,0.5,1.0,0.0,0.0
691,0.3,0.6,0.3,0.5,1.0,0.5,0.3
692,0.3,0.6,0.3,0.5,1.0,1.0,0.3
693,0.3,0.6,0.3,1.0,0.0,0.0,0.0
694,0.3,0.6,0.3,1.0,0.0,0.5,0.0
695,0.3,0.6,0.3,1.0,0.0,1.0,0.3
696,0.3,0.6,0.3,1.0,0.5,0.0,0.0
697,0.3,0.6,0.3,1.0,0.5,0.5,0.3
698,0.3,0.6,0.3,1.0,0.5,1.0,0.3
699,0.3,0.6,0.3,1.0,1.0,0.0,0.0
700,0.3,0.6,0.3,1.0,1.0,0.5,0.3
701,0.3,0.6,0.3,1.0,1.0,1.0,0.3
702,0.3,0.6,0.6,0.0,0.0,0.0,0.0
703,0.3,0.6,0.6,0.0,0.0,0.5,0.0
704,0.3,0.6,0.6,0.0,0.0,1.0,0.0
705,0.3,0.6,0.6,0.0,0.5,0.0,0.0
706,0.3,0.6,0.6,0.0,0.5,0.5,0.0
707,0.3,0.6,0.6,0.0,0.5,1.0,0.0
708,0.3,0.6,0.6,0.0,1.0,0.0,0.0
709,0.3,0.6,0.6,0.0,1.0,0.5,0.0
710,0.3,0.6,0.6,0.0,1.0,1.0,0.0
711,0.3,0.6,0.6,0.5,0.0,0.0,0.0
712,0.3,0.6,0.6,0.5,0.0,0.5,0.0
713,0.3,0.6,0.6,0.5,0.0,1.0,0.3
714,0.3,0.6,0.6,0.5,0.5,0.0,0.0
715,0.3,0.6,0.6,0.5,0.5,0.5,0.3
716,0.3,0.6,0.6,0.5,0.5,1.0,0.3
717,0.3,0.6,0.6,0.5,1.0,0.0,0.0
718,0.3,0.6,0.6,0.5,1.0,0.5,0.3
719,0.3,0.6,0.6,0.5,1.0,1.0,0.3
720,0.3,0.6,0.6,1.0,0.0,0.0,0.0
721,0.3,0.6,0.6,1.0,0.0,0.5,0.0
722,0.3,0.6,0.6,1.0,0.0,1.0,0.3
723,0.3,0.6,0.6,1.0,0.5,0.0,0.0
724,0.3,0.6,0.6,1.0,0.5,0.5,0.3
725,0.3,0.6,0.6,1.0,0.5,1.0,0.3
726,0.3,0.6,0.6,1.0,1.0,0.0,0.0
727,0.3,0.6,0.6,1.0,1.0,0.5,0.3
728,0.3,0.6,0.6,1.0,1.0,1.0,0.3
729,0.3,0.6,0.9,0.0,0.0,0.0,0.0
730,0.3,0.6,0.9,0.0,0.0,0.5,0.0
731,0.3,0.6,0.9,0.0,0.0,1.0,0.0
732,0.3,0.6,0.9,0.0,0.5,0.0,0.0
733,0.3,0.6,0.9,0.0,0.5,0.5,0.0
734,0.3,0.6,0.9,0.0,0.5,1.0,0.0
735,0.3,0.6,0.9,0.0,1.0,0.0,0.0
736,0.3,0.6,0.9,0.0,1.0,0.5,0.0
737,0.3,0.6,0.9,0.0,1.0,1.0,0.0
738,0.3,0.6,0.9,0.5,0.0,0.0,0.0
739,0.3,0.6,0.9,0.5,0.0,0.5,0.0
740,0.3,0.6,0.9,0.5,0.0,1.0,0.3
741,0.3,0.6,0.9,0.5,0.5,0.0,0.0
742,0.3,0.6,0.9,0.5,0.5,0.5,0.3
743,0.3,0.6,0.9,0.5,0.5,1.0,0.3
744,0.3,0.6,0.9,0.5,1.0,0.0,0.0
745,0.3,0.6,0.9,0.5,1.0,0.5,0.3
746,0.3,0.6,0.9,0.5,1.0,1.0,0.3
747,0.3,0.6,0.9,1.0,0.0,0.0,0.0
748,0.3,0.6,0.9,1.0,0.0,0.5,0.0
749,0.3,0.6,0.9,1.0,0.0,1.0,0.3
750,0.3,0.6,0.9,1.0,0.5,0.0,0.0
751,0.3,0.6,0.9,1.0,0.5,0.5,0.3
752,0.3,0.6,0.9,1.0,0.5,1.0,0.3
753,0.3,0.6,0.9,1.0,1.0,0.0,0.0
754,0.3,0.6,0.9,1.0,1.0,0.5,0.3
755,0.3,0.6,0.9,1.0,1.0,1.0,0.3
756,0.3,0.9,0.0,0.0,0.0,0.0,0.0
757,0.3,0.9,0.0,0.0,0.0,0.5,0.0
758,0.3,0.9,0.0,0.0,0.0,1.0,0.0
759,0.3,0.9,0.0,0.0,0.5,0.0,0.0
760,0.3,0.9,0.0,0.0,0.5,0.5,0.0
761,0.3,0.9,0.0,0.0,0.5,1.0,0.0
762,0.3,0.9,0.0,0.0,1.0,0.0,0.0
763,0.3,0.9,0.0,0.0,1.0,0.5,0.0
764,0.3,0.9,0.0,0.0,1.0,1.0,0.0
765,0.3,0.9,0.0,0.5,0.0,0.0,0.0
766,0.3,0.9,0.0,0.5,0.0,0.5,0.0
767,0.3,0.9,0.0,0.5,0.0,1.0,0.3
768,0.3,0.9,0.0,0.5,0.5,0.0,0.0
769,0.3,0.9,0.0,0.5,0.5,0.5,0.0
770,0.3,0.9,0.0,0.5,0.5,1.0,0.3
771,0.3,0.9,0.0,0.5,1.0,0.0,0.0
772,0.3,0.9,0.0,0.5,1.0,0.5,0.3
773,0.3,0.9,0.0,0.5,1.0,1.0,0.3
774,0.3,0.9,0.0,1.0,0.0,0.0,0.0
775,0.3,0.9,0.0,1.0,0.0,0.5,0.0
776,0.3,0.9,0.0,1.0,0.0,1.0,0.0
777,0.3,0.9,0.0,1.0,0.5,0.0,0.0
778,0.3,0.9,0.0,1.0,0.5,0.5,0.0
779,0.3,0.9,0.0,1.0,0.5,1.0,0.3
780,0.3,0.9,0.0,1.0,1.0,0.0,0.0
781,0.3,0.9,0.0,1.0,1.0,0.5,0.3
782,0.3,0.9,0.0,1.0,1.0,1.0,0.3
783,0.3,0.9,0.3,0.0,0.0,0.0,0.0
784,0.3,0.9,0.3,0.0,0.0,0.5,0.0
785,0.3,0.9,0.3,0.0,0.0,1.0,0.0
786,0.3,0.9,0.3,0.0,0.5,0.0,0.0
787,0.3,0.9,0.3,0.0,0.5,0.5,0.0
788,0.3,0.9,0.3,0.0,0.5,1.0,0.0
789,0.3,0.9,0.3,0.0,1.0,0.0,0.0
790,0.3,0.9,0.3,0.0,1.0,0.5,0.0
791,0.3,0.9,0.3,0.0,1.0,1.0,0.0
792,0.3,0.9,0.3,0.5,0.0,0.0,0.0
793,0.3,0.9,0.3,0.5,0.0,0.5,0.0
794,0.3,0.9,0.3,0.5,0.0,1.0,0.3
795,0.3,0.9,0.3,0.5,0.5,0.0,0.0
796,0.3,0.9,0.3,0.5,0.5,0.5,0.0
797,0.3,0.9,0.3,0.5,0.5,1.0,0.3
798,0.3,0.9,0.3,0.5,1.0,0.0,0.0
799,0.3,0.9,0.3,0.5,1.0,0.5,0.3
800,0.3,0.9,0.3,0.5,1.0,1.0,0.3
801,0.3,0.9,0.3,1.0,0.0,0.0,0.0
802,0.3,0.9,0.3,1.0,0.0,0.5,0.0
803,0.3,0.9,0.3,1.0,0.0,1.0,0.3
804,0.3,0.9,0.3,1.0,0.5,0.0,0.0
805,0.3,0.9,0.3,1.0,0.5,0.5,0.3
806,0.3,0.9,0.3,1.0,0.5,1.0,0.3
807,0.3,0.9,0.3,1.0,1.0,0.0,0.0
808,0.3,0.9,0.3,1.0,1.0,0.5,0.3
809,0.3,0.9,0.3,1.0,1.0,1.0,0.3
810,0.3,0.9,0.6,0.0,0.0,0.0,0.0
811,0.3,0.9,0.6,0.0,0.0,0.5,0.0
812,0.3,0.9,0.6,0.0,0.0,1.0,0.0
813,0.3,0.9,0.6,0.0,0.5,0.0,0.0
814,0.3,0.9,0.6,0.0,0.5,0.5,0.0
815,0.3,0.9,0.6,0.0,0.5,1.0,0.0
816,0.3,0.9,0.6,0.0,1.0,0.0,0.0
817,0.3,0.9,0.6,0.0,1.0,0.5,0.0
818,0.3,0.9,0.6,0.0,1.0,1.0,0.0
819,0.3,0.9,0.6,0.5,0.0,0.0,0.0
820,0.3,0.9,0.6,0.5,0.0,0.5,0.0
821,0.3,0.9,0.6,0.5,0.0,1.0,0.3
822,0.3,0.9,0.6,0.5,0.5,0.0,0.0
823,0.3,0.9,0.6,0.5,0.5,0.5,0.3
824,0.3,0.9,0.6,0.5,0.5,1.0,0.3
825,0.3,0.9,0.6,0.5,1.0,0.0,0.0
826,0.3,0.9,0.6,0.5,1.0,0.5,0.3
827,0.3,0.9,0.6,0.5,1.0,1.0,0.3
828,0.3,0.9,0.6,1.0,0.0,0.0,0.0
829,0.3,0.9,0.6,1.0,0.0,0.5,0.0
830,0.3,0.9,0.6,1.0,0.0,1.0,0.3
831,0.3,0.9,0.6,1.0,0.5,0.0,0.0
832,0.3,0.9,0.6,1.0,0.5,0.5,0.3
833,0.3,0.9,0.6,1.0,0.5,1.0,0.3
834,0.3,0.9,0.6,1.0,1.0,0.0,0.0
835,0.3,0.9,0.6,1.0,1.0,0.5,0.3
836,0.3,0.9,0.6,1.0,1.0,1.0,0.3
837,0.3,0.9,0.9,0.0,0.0,0.0,0.0
838,0.3,0.9,0.9,0.0,0.0,0.5,0.0
839,0.3,0.9,0.9,0.0,0.0,1.0,0.0
840,0.3,0.9,0.9,0.0,0.5,0.0,0.0
841,0.3,0.9,0.9,0.0,0.5,0.5,0.0
842,0.3,0.9,0.9,0.0,0.5,1.0,0.0
843,0.3,0.9,0.9,0.0,1.0,0.0,0.0
844,0.3,0.9,0.9,0.0,1.0,0.5,0.0
845,0.3,0.9,0.9,0.0,1.0,1.0,0.0
846,0.3,0.9,0.9,0.5,0.0,0.0,0.0
847,0.3,0.9,0.9,0.5,0.0,0.5,0.0
848,0.3,0.9,0.9,0.5,0.0,1.0,0.3
849,0.3,0.9,0.9,0.5,0.5,0.0,0.0
850,0.3,0.9,0.9,0.5,0.5,0.5,0.3
851,0.3,0.9,0.9,0.5,0.5,1.0,0.3
852,0.3,0.9,0.9,0.5,1.0,0.0,0.0
853,0.3,0.9,0.9,0.5,1.0,0.5,0.3
854,0.3,0.9,0.9,0.5,1.0,1.0,0.3
855,0.3,0.9,0.9,1.0,0.0,0.0,0.0
856,0.3,0.9,0.9,1.0,0.0,0.5,0.0
857,0.3,0.9,0.9,1.0,0.0,1.0,0.3
858,0.3,0.9,0.9,1.0,0.5,0.0,0.0
859,0.3,0.9,0.9,1.0,0.5,0.5,0.3
860,0.3,0.9,0.9,1.0,0.5,1.0,0.3
861,0.3,0.9,0.9,1.0,1.0,0.0,0.0
862,0.3,0.9,0.9,1.0,1.0,0.5,0.3
863,0.3,0.9,0.9,1.0,1.0,1.0,0.3
864,0.6,0.0,0.0,0.0,0.0,0.0,0.0
865,0.6,0.0,0.0,0.0,0.0,0.5,0.0
866,0.6,0.0,0.0,0.0,0.0,1.0,0.0
867,0.6,0.0,0.0,0.0,0.5,0.0,0.0
868,0.6,0.0,0.0,0.0,0.5,0.5,0.0
869,0.6,0.0,0.0,0.0,0.5,1.0,0.0
870,0.6,0.0,0.0,0.0,1.0,0.0,0.0
871,0.6,0.0,0.0,0.0,1.0,0.5,0.0
872,0.6,0.0,0.0,0.0,1.0,1.0,0.0
873,0.6,0.0,0.0,0.5,0.0,0.0,0.0
874,0.6,0.0,0.0,0.5,0.0,0.5,0.0
875,0.6,0.0,0.0,0.5,0.0,1.0,0.3
876,0.6,0.0,0.0,0.5,0.5,0.0,0.0
877,0.6,0.0,0.0,0.5,0.5,0.5,0.0
878,0.6,0.0,0.0,0.5,0.5,1.0,0.3
879,0.6,0.0,0.0,0.5,1.0,0.0,0.0
880,0.6,0.0,0.0,0.5,1.0,0.5,0.3
881,0.6,0.0,0.0,0.5,1.0,1.0,0.3
882,0.6,0.0,0.0,1.0,0.0,0.0,0.0
883,0.6,0.0,0.0,1.0,0.0,0.5,0.0
884,0.6,0.0,0.0,1.0,0.0,1.0,0.0
885,0.6,0.0,0.0,1.0,0.5,0.0,0.0
886,0.6,0.0,0.0,1.0,0.5,0.5,0.0
887,0.6,0.0,0.0,1.0,0.5,1.0,0.3
888,0.6,0.0,0.0,1.0,1.0,0.0,0.0
889,0.6,0.0,0.0,1.0,1.0,0.5,0.3
890,0.6,0.0,0.0,1.0,1.0,1.0,0.3
891,0.6,0.0,0.3,0.0,0.0,0.0,0.0
892,0.6,0.0,0.3,0.0,0.0,0.5,0.0
893,0.6,0.0,0.3,0.0,0.0,1.0,0.0
894,0.6,0.0,0.3,0.0,0.5,0.0,0.0
895,0.6,0.0,0.3,0.0,0.5,0.5,0.0
896,0.6,0.0,0.3,0.0,0.5,1.0,0.0
897,0.6,0.0,0.3,0.0,1.0,0.0,0.0
898,0.6,0.0,0.3,0.0,1.0,0.5,0.0
899,0.6,0.0,0.3,0.0,1.0,1.0,0.0
900,0.6,0.0,0.3,0.5,0.0,0.0,0.0
901,0.6,0.0,0.3,0.5,0.0,0.5,0.0
902,0.6,0.0,0.3,0.5,0.0,1.0,0.3
903,0.6,0.0,0.3,0.5,0.5,0.0,0.0
904,0.6,0.0,0.3,0.5,0.5,0.5,0.0
905,0.6,0.0,0.3,0.5,0.5,1.0,0.3
906,0.6,0.0,0.3,0.5,1.0,0.0,0.0
907,0.6,0.0,0.3,0.5,1.0,0.5,0.3
908,0.6,0.0,0.3,0.5,1.0,1.0,0.3
909,0.6,0.0,0.3,1.0,0.0,0.0,0.0
910,0.6,0.0,0.3,1.0,0.0,0.5,0.0
911,0.6,0.0,0.3,1.0,0.0,1.0,0.3
912,0.6,0.0,0.3,1.0,0.5,0.0,0.0
913,0.6,0.0,0.3,1.0,0.5,0.5,0.3
914,0.6,0.0,0.3,1.0,0.5,1.0,0.3
915,0.6,0.0,0.3,1.0,1.0,0.0,0.0
916,0.6,0.0,0.3,1.0,1.0,0.5,0.3
917,0.6,0.0,0.3,1.0,1.0,1.0,0.3
918,0.6,0.0,0.6,0.0,0.0,0.0,0.0
919,0.6,0.0,0.6,0.0,0.0,0.5,0.0
920,0.6,0.0,0.6,0.0,0.0,1.0,0.0
921,0.6,0.0,0.6,0.0,0.5,0.0,0.0
922,0.6,0.0,0.6,0.0,0.5,0.5,0.0
923,0.6,0.0,0.6,0.0,0.5,1.0,0.0
924,0.6,0.0,0.6,0.0,1.0,0.0,0.0
925,0.6,0.0,0.6,0.0,1.0,0.5,0.0
926,0.6,0.0,0.6,0.0,1.0,1.0,0.0
927,0.6,0.0,0.6,0.5,0.0,0.0,0.0
928,0.6,0.0,0.6,0.5,0.0,0.5,0.0
929,0.6,0.0,0.6,0.5,0.0,1.0,0.3
